"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,37.4,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,70.58,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,64.54,"Base survey of 2023"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,55.45,"Base survey of 2023"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,34.18,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,36.47,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,43.98,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,72.57,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,68.36,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,52.78,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,69.41,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,74.03,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,72.72,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,69.67,"Base survey of 2005"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,50.12,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,42.41,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,37.29,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,38.35,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,41.6,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,37.27,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,44.2,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,83.41,"Base survey of 2015"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,117.53,"Base survey of 2023"
"Oats","Operating costs","Fertilizer  ","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,99.69,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2005,2.21,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2006,2.3,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2007,2.29,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2008,2.38,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2009,2.53,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2010,2.38,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2011,2.38,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2012,2.45,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2013,2.8,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2014,2.76,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2015,7.05,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2016,7.68,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2017,7.03,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2018,7.3,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2019,7.09,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2020,6.67,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2021,6.88,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2022,11.81,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2023,6.62,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","U.S. total","United States",2024,5.57,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2005,1.65,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2006,1.72,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2007,1.76,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2008,1.84,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2009,2.03,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2010,1.96,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2011,1.96,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2012,2.05,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2013,2.13,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2014,2.16,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2015,3.96,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2016,4.09,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2017,3.92,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2018,3.87,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2019,3.79,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2020,3.58,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2021,3.71,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2022,5.66,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2023,1.3,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Heartland","United States",2024,1.33,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2005,2.02,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2006,2.1,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2007,2.16,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2008,2.25,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2009,2.48,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2010,2.39,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2011,2.4,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2012,2.52,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2013,2.61,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2014,2.65,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2015,5.65,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2016,5.84,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2017,5.6,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2018,5.52,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2019,5.4,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2020,5.1,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2021,5.29,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2022,8.07,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2023,8.71,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Crescent","United States",2024,6.59,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,3.1,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,3.23,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,3.31,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,3.45,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,3.81,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,3.67,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,3.69,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,3.86,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,4.01,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,4.07,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,13.81,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,14.27,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,13.68,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,13.48,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,13.21,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,12.47,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,12.94,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,19.72,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,10.64,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,8.49,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,0.8,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,0.83,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,0.85,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,0.89,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,0.98,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,0.95,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,0.95,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,1,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,1.03,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,1.05,"Base survey of 2005"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,5.6,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,5.79,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,5.55,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,5.47,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,5.36,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,5.06,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,5.25,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,8,"Base survey of 2015"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,2.94,"Base survey of 2023"
"Oats","Operating costs","Chemicals","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,2.33,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2005,7.44,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2006,10.7,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2007,7.44,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2008,8.97,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2009,9.18,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2010,9.24,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2011,9.15,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2012,9.53,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2013,9.04,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2014,10.17,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2015,9.72,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2016,9.62,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2017,9.94,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2018,9.83,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2019,10.27,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2020,10.32,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2021,9.82,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2022,10.53,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2023,9.74,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","U.S. total","United States",2024,9.52,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2005,10.52,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2006,11,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2007,11.55,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2008,12.52,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2009,12.61,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2010,12.61,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2011,12.87,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2012,13.23,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2013,13.75,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2014,14.18,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2015,9.85,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2016,9.83,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2017,10.07,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2018,9.98,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2019,10.43,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2020,10.54,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2021,10.11,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2022,11.1,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2023,10.31,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Heartland","United States",2024,9.74,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2005,10.03,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2006,10.49,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2007,11.01,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2008,11.94,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2009,12.02,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2010,12.02,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2011,12.27,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2012,12.81,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2013,13.11,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2014,13.52,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2015,11.87,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2016,11.85,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2017,12.14,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2018,12.03,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2019,12.57,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2020,12.7,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2021,12.18,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2022,13.38,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2023,10.91,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Crescent","United States",2024,10.33,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,2.34,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,2.45,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,2.57,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,2.78,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,2.8,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,2.8,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,2.86,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,2.94,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,3.06,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,3.15,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,7.48,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,7.47,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,7.65,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,7.58,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,7.92,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,8,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,7.67,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,8.43,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,6.18,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,6.4,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2005,2.55,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2006,2.67,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2007,2.8,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2008,3.03,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2009,3.06,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2010,3.06,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2011,3.12,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2012,3.21,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2013,3.33,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2014,3.44,"Base survey of 2005"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2015,8.73,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2016,8.71,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2017,8.93,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2018,8.85,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2019,9.25,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2020,9.34,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2021,8.96,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Prairie Gateway","United States",2022,9.84,"Base survey of 2015"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Eastern Uplands","United States",2023,10.52,"Base survey of 2023"
"Oats","Operating costs","Custom services","dollars per planted acre","No specific size","Eastern Uplands","United States",2024,10.67,"Base survey of 2023"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2005,14.79,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2006,20.23,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2007,17.24,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2008,23.27,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2009,15.53,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2010,19.38,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2011,24.36,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2012,24.2,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2013,23.35,"Base survey of 2005"
"Oats","Operating costs","Fuel, lube, and electricity","dollars per planted acre","No specific size","U.S. total","United States",2014,24.06,"Base survey of 2005"
