"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2016,16.88,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2017,17.18,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2018,17.77,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2019,18.26,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2020,18.55,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2021,41.28,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2022,46.04,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2023,46.76,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2024,47.17,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,20.36,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,21.02,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,21.51,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,22,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,22.49,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,23.64,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,19.13,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,19.66,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,20.32,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,20.71,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,21.24,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,21.9,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,22.56,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,23.11,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2014,23.55,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2015,23.51,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2016,23.55,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2017,23.98,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2018,24.8,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2019,25.49,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2020,25.89,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2021,25.35,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2022,27.87,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2023,28.92,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2024,29.35,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2000,25.47,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2001,26.35,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2002,26.97,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2003,27.81,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2004,28.07,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2005,29.81,"Base survey of 2000"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2006,26.89,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2007,27.63,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2008,28.56,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2009,29.12,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2010,29.86,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2011,30.78,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2012,31.71,"Base survey of 2006"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2013,21.86,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2014,22.28,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2015,22.24,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2016,22.28,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2017,22.68,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2018,23.46,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2019,24.11,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2020,24.49,"Base survey of 2013"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2021,46.21,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2022,50.27,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2023,53.11,"Base survey of 2021"
"Rice","Allocated overhead","General farm overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2024,57.28,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2000,295.09,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2001,295.01,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2002,305.65,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2003,305.82,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2004,322.86,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2005,328.52,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2006,314.49,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2007,323.78,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2008,345.65,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2009,374.75,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2010,379.13,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2011,419.5,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2012,448.06,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2013,413.86,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2014,412.3,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2015,427.81,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2016,424.05,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2017,430.91,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2018,441.98,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2019,459.76,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2020,460.89,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2021,467.06,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2022,474.14,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2023,525.18,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","U.S. total","United States",2024,534.76,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2000,405.88,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2001,422.02,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2002,426.16,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2003,427.78,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2004,433.48,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2005,460.63,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2006,472.5,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2007,477.47,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2008,516.32,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2009,565.47,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2010,581.29,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2011,618.66,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2012,671.57,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2013,568.15,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2014,586.01,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2015,601.98,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2016,587.53,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2017,594.05,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2018,613.75,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2019,625.98,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2020,632.05,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2021,750.9,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2022,782.3,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2023,822.15,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","California","United States",2024,836.17,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2000,297.15,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2001,303.95,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2002,309.3,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2003,310.86,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2004,325.12,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2005,329.88,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2006,294.92,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2007,301.04,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2008,325.12,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2009,351.74,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2010,361.81,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2011,383.75,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2012,412.58,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2013,335.36,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2014,345.43,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2015,356.12,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2016,354.86,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2017,361.21,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2018,378.01,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2019,384.69,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2020,391.56,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2021,364.85,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2022,388.08,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2023,405.66,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Gulf Coast","United States",2024,418.66,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,266.85,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,269.2,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,279.3,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,277.77,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,296.34,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,301.64,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,278.35,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,285.55,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,308.04,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,331.14,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,340.68,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,360.7,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,386.1,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,392.22,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2014,404.33,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2015,416.93,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2016,412.25,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2017,418.75,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2018,436.44,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2019,443.44,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2020,450.16,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2021,409.5,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2022,431.35,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2023,453.7,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2024,467.98,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2000,242.81,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2001,246.77,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2002,251.64,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2003,252.86,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2004,268.41,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2005,276.86,"Base survey of 2000"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2006,269.6,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2007,276.93,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2008,298.36,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2009,319.86,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2010,329.08,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2011,348.25,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2012,372.25,"Base survey of 2006"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2013,356.24,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2014,367.52,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2015,378.38,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2016,373.39,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2017,379.04,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2018,394.79,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2019,400.14,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2020,405.49,"Base survey of 2013"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2021,509.02,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2022,538.48,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2023,569.11,"Base survey of 2021"
"Rice","Allocated overhead","Total, allocated overhead","dollars per planted acre","No specific size","Mississippi River Delta","United States",2024,588.75,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2000,578.89,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2001,594.12,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2002,586.32,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2003,614.37,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2004,651.81,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2005,703.64,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2006,680.97,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2007,719.74,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2008,826.08,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2009,822.1,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2010,825.24,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2011,945.27,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2012,982.38,"Base survey of 2006"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2013,1016.38,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2014,1013.6,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2015,971.6,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2016,940.45,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2017,954.88,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2018,975.68,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2019,1002.9,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2020,953.53,"Base survey of 2013"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2021,1089.36,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2022,1337.56,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2023,1362.32,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","U.S. total","United States",2024,1294.5,"Base survey of 2021"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2000,821.56,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2001,865.56,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2002,840.27,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2003,867.23,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2004,894.63,"Base survey of 2000"
"Rice","Costs listed","Total, costs listed","dollars per planted acre","No specific size","California","United States",2005,935.08,"Base survey of 2000"
