commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,n_crops,shannon,simpson,dominance,evenness,county_land_acres,indemnity_per_acre,pct_land_insured
2004,26,111,Michigan,MI,Midland,1813593.0,37489.0,5.0,1.3031215122246154,0.6777448302064326,0.4016911627410707,0.8096749195213038,333561.60000000003,48.376670490010405,0.11239003530382392
2004,26,113,Michigan,MI,Missaukee,292692.0,19102.0,4.0,0.702928231252597,0.4510156700713903,0.6723903256203538,0.5070555366644861,362720.0,15.322584022615432,0.05266321129245699
2004,26,115,Michigan,MI,Monroe,1626439.0,102562.0,6.0,1.0384862177401954,0.5964893891691563,0.5033638189582886,0.5795901936478155,352704.0,15.858105341159494,0.2907877426964253
2004,26,117,Michigan,MI,Montcalm,1806562.0,87416.0,10.0,1.653001317473942,0.7398808492257105,0.4440491443214057,0.7178893507577383,453145.6,20.666262469113207,0.19290929890966613
2004,26,119,Michigan,MI,Montmorency,23585.0,1957.0,4.0,1.028656854412145,0.5888362700461558,0.5339805825242718,0.742019071318421,350483.2,12.051609606540623,0.005583719847342183
2004,26,121,Michigan,MI,Muskegon,480917.0,22366.0,5.0,1.1273834473321207,0.5869456615163364,0.5942949119198784,0.7004827204716928,325836.8,21.50214611463829,0.06864172493714644
2004,26,123,Michigan,MI,Newaygo,641746.0,15636.0,6.0,0.8851437206227695,0.42469036564183604,0.744116142235866,0.494008116504676,539116.8,41.042849833717064,0.02900299155952847
2004,26,125,Michigan,MI,Oakland,114789.0,3756.0,3.0,1.0366354089012857,0.628890119436874,0.4446219382321619,0.9435862128923016,558406.4,30.56150159744409,0.0067262839394390895
2004,26,127,Michigan,MI,Oceana,177917.0,11995.0,5.0,1.1180499775847001,0.5732206538051408,0.6112546894539391,0.6946835096569651,345894.4,14.832596915381409,0.0346782139288754
2004,26,129,Michigan,MI,Ogemaw,514362.0,14277.0,6.0,1.153445703601336,0.5364786044737693,0.6601526931428171,0.6437503043297859,361152.0,36.027316663164534,0.039531831472620946
2004,26,133,Michigan,MI,Osceola,85186.0,9824.0,6.0,0.7652924982732412,0.41599061230092627,0.7303542345276873,0.427117875706248,362227.2,8.67121335504886,0.027121099685501252
2004,26,139,Michigan,MI,Ottawa,697909.0,50615.0,7.0,1.1599144284751126,0.5925668586374748,0.5755210905857947,0.5960781020841172,362016.0,13.788580460337844,0.13981426235304517
2004,26,141,Michigan,MI,Presque Isle,103076.0,11374.0,7.0,1.6186105838716318,0.7626345971700115,0.37928609108493055,0.831801295993766,422444.80000000005,9.062423070160014,0.02692422773342221
2004,26,145,Michigan,MI,Saginaw,6443390.0,185075.0,7.0,1.3527043431961687,0.6915572523663196,0.4000540321491287,0.6951525196848735,517715.19999999995,34.81502093745779,0.35748419208089705
2004,26,147,Michigan,MI,St Clair,2932597.0,68725.0,6.0,0.9592840101316995,0.551790192961467,0.595198253910513,0.5353865999351959,463596.8,42.67147326300473,0.1482430422297997
2004,26,149,Michigan,MI,St Joseph,1159676.0,42782.0,6.0,1.3446949077827273,0.6904352481271803,0.4119723248094993,0.7504885175028896,322380.80000000005,27.106633630966293,0.13270641427777335
2004,26,151,Michigan,MI,Sanilac,3118805.0,229754.0,9.0,1.4577985859318314,0.7205697511349598,0.40326174952340327,0.6634727287181437,616832.0,13.574540595593549,0.37247419070346544
2004,26,155,Michigan,MI,Shiawassee,2911468.0,103105.0,7.0,1.0546975438841193,0.6103502572179085,0.4987246011347655,0.5420073195034963,344787.2,28.23789340963096,0.2990395235089934
2004,26,157,Michigan,MI,Tuscola,3139223.0,187082.0,8.0,1.501809045810723,0.7409253083205882,0.3404763686511797,0.7222174875844387,519955.19999999995,16.779930725564192,0.3598040754280369
2004,26,159,Michigan,MI,Van Buren,2232944.0,66661.0,8.0,1.2843551862616556,0.6565976147005813,0.4560537645699885,0.6176442859865705,390950.4,33.497007245615876,0.17051012097698326
2004,26,161,Michigan,MI,Washtenaw,1042212.0,49456.0,3.0,0.9251982219594839,0.5710464314700918,0.5113029763830476,0.8421517140329255,454361.60000000003,21.073519896473634,0.10884722652618531
2004,26,163,Michigan,MI,Wayne,277164.0,3682.0,3.0,0.9784298878315008,0.5989175875355275,0.4557305812058664,0.8906052644083284,393056.0,75.2753938077132,0.009367621916469919
2004,26,165,Michigan,MI,Wexford,20192.0,3173.0,3.0,0.26654920240099955,0.12141126541516145,0.9357075323038134,0.24262353985148616,361913.6,6.363693665300977,0.008767285893649756
2004,26,999,Michigan,MI,All Other Counties,568302.0,24974.0,1.0,-0.0,0.0,1.0,0.0,,22.755745975814847,
2004,27,001,Minnesota,MN,Aitkin,341135.0,4912.0,5.0,1.2556276786537919,0.6755417332014133,0.4002442996742671,0.7801653415475911,1164352.0,69.44930781758957,0.004218655526850986
2004,27,003,Minnesota,MN,Anoka,308650.0,6858.0,2.0,0.6873458306070304,0.4942098773086435,0.5538057742782152,0.9916304211924682,271110.4,45.005832604257805,0.025295967989424233
2004,27,005,Minnesota,MN,Becker,7959819.0,174309.0,11.0,1.3764659238001968,0.6690499327873852,0.467153159045144,0.5740308759163805,838668.8,45.664991480646435,0.2078400913447597
2004,27,007,Minnesota,MN,Beltrami,1185473.0,49839.0,10.0,1.5739625824497931,0.6778611575187954,0.5302875258331828,0.6835632642801371,1603372.8,23.786051084492065,0.031083850243686307
2004,27,009,Minnesota,MN,Benton,1873478.0,82223.0,8.0,0.9319553440868046,0.5109839119058336,0.626296778273719,0.4481757844146669,261299.19999999998,22.785327706359535,0.3146699262760851
2004,27,011,Minnesota,MN,Big Stone,1586062.0,218588.0,9.0,1.0463441491765821,0.6065287752140197,0.4950866470254543,0.4762117445660041,318048.0,7.255942686698264,0.6872799074353557
2004,27,013,Minnesota,MN,Blue Earth,3670980.0,326810.0,6.0,0.7566148323318667,0.5102906926462814,0.5122517670817907,0.422274778130705,481510.4,11.23276521526269,0.6787184658939869
2004,27,015,Minnesota,MN,Brown,2771636.0,275133.0,10.0,0.9737399594460652,0.559869227457649,0.5094808692523253,0.4228898911961223,390950.4,10.073804305554042,0.7037542358314507
2004,27,019,Minnesota,MN,Carver,1518384.0,77284.0,7.0,0.9128076503831108,0.5392466230759856,0.5511360695616169,0.4690903384343076,228505.6,19.64680917136794,0.33821490589289716
2004,27,021,Minnesota,MN,Cass,463316.0,7831.0,7.0,0.8674416968533987,0.38218148842516786,0.7779338526369557,0.4457768501153654,1291264.0,59.16434682671434,0.0060646002676447265
2004,27,023,Minnesota,MN,Chippewa,4451005.0,277209.0,8.0,1.0634841797069798,0.6078696524139675,0.47402140623139943,0.5114277840423757,372992.0,16.056495279734786,0.7432036075840769
2004,27,025,Minnesota,MN,Chisago,1088124.0,38952.0,5.0,0.7652773272586487,0.5116390412584619,0.5175344013144383,0.4754935380522072,267283.2,27.934996919285275,0.14573306515336543
2004,27,027,Minnesota,MN,Clay,9394462.0,415227.0,11.0,1.4218447160336196,0.7056615092640885,0.4033191483212797,0.5929553021614288,668953.6,22.62488229329981,0.620711212257472
2004,27,029,Minnesota,MN,Clearwater,1209677.0,48898.0,11.0,1.5637369121625406,0.7059255716637665,0.47558182338745963,0.6521289440375109,636614.4,24.738782772301526,0.07680944697449507
2004,27,033,Minnesota,MN,Cottonwood,1568237.0,305659.0,7.0,0.7310972142446934,0.5042860582380567,0.5249411926362384,0.37570964651149047,409593.6,5.13067503328873,0.746249453116455
2004,27,035,Minnesota,MN,Crow Wing,377664.0,6914.0,7.0,0.8474251146172754,0.38980590416630656,0.7703210876482499,0.4354903616843139,637804.8,54.6230835984958,0.010840307253880811
2004,27,037,Minnesota,MN,Dakota,2427725.0,119453.0,7.0,0.9759745355584388,0.5561054512418802,0.5379605367801562,0.5015516960185691,364531.2,20.323683791951645,0.32768937199339865
2004,27,039,Minnesota,MN,Dodge,2612411.0,185680.0,7.0,0.83640223104632,0.5254104614782958,0.5201206376561827,0.4298257200890651,281280.0,14.069425894011202,0.6601251422070534
2004,27,041,Minnesota,MN,Douglas,2446044.0,115050.0,8.0,1.10789411738593,0.6036620744792667,0.4754715341156019,0.5327844496609122,405964.80000000005,21.26070404172099,0.28339895478622773
2004,27,043,Minnesota,MN,Faribault,4085747.0,370437.0,6.0,0.7947032562482035,0.517602845053826,0.5311699425273393,0.44353233226700123,456723.2,11.029532687069596,0.8110755048134187
2004,27,045,Minnesota,MN,Fillmore,3112123.0,221580.0,8.0,0.7906084347804266,0.49864378235879914,0.5946069139814063,0.38020228938090234,551200.0,14.04514396606192,0.4019956458635704
2004,27,047,Minnesota,MN,Freeborn,6256608.0,326808.0,9.0,0.8513499018491264,0.5304040697230064,0.5136716359452645,0.38746603812399133,452889.6,19.14459866343541,0.7216063252501272
2004,27,049,Minnesota,MN,Goodhue,2370887.0,195126.0,10.0,0.8724865233228165,0.5214978307770166,0.5689656939618503,0.378916082614052,485292.8,12.150543751217162,0.4020789098869796
2004,27,051,Minnesota,MN,Grant,6436913.0,244923.0,10.0,1.2415377757140347,0.6589008735916257,0.42724856383434795,0.5391930050670423,349702.39999999997,26.28137414616022,0.7003755192986952
2004,27,053,Minnesota,MN,Hennepin,350794.0,20823.0,6.0,0.8937659782954135,0.5401206057706134,0.5074196801613601,0.4988202901366417,356236.8,16.846467848052633,0.05845269214185621
2004,27,055,Minnesota,MN,Houston,629588.0,48349.0,5.0,0.7459719906097393,0.47709030141732256,0.6358145980268465,0.46349845796880573,357382.39999999997,13.02173778154667,0.13528646066510272
2004,27,057,Minnesota,MN,Hubbard,1349240.0,23741.0,9.0,1.6462390670882787,0.7568784101286272,0.3729413251337349,0.7492356876346605,590374.4,56.831641464133774,0.040213464540467876
2004,27,059,Minnesota,MN,Isanti,1288177.0,49467.0,4.0,0.7281376350828339,0.49982617847745225,0.5607172458406614,0.5252402776093111,281004.8,26.04113853680231,0.17603613888446035
2004,27,063,Minnesota,MN,Jackson,3352282.0,353348.0,6.0,0.7140379955968648,0.5024521199159016,0.5143795917905295,0.3985121931039629,449081.60000000003,9.487196757870429,0.7868235973150536
2004,27,065,Minnesota,MN,Kanabec,803321.0,23750.0,7.0,1.0850403121263783,0.5839310572853185,0.5435368421052632,0.5576004178061027,335955.19999999995,33.82404210526316,0.07069394966947976
2004,27,067,Minnesota,MN,Kandiyohi,4269965.0,267093.0,11.0,1.140184517024529,0.5997267583034185,0.48872864507868047,0.47549387579963864,509478.39999999997,15.986809837771862,0.5242479367133132
2004,27,069,Minnesota,MN,Kittson,13916603.0,316693.0,14.0,1.4324233569683649,0.6662327630164129,0.48480389525502615,0.5427784159494535,702131.2,43.94351311838279,0.4510453316986911
2004,27,071,Minnesota,MN,Koochiching,196538.0,4356.0,6.0,1.4823843853131626,0.746347459063462,0.34940312213039487,0.8273344780769147,1985510.4000000001,45.11891643709826,0.0021938943256101804
2004,27,073,Minnesota,MN,Lac Qui Parle,4623655.0,338558.0,9.0,0.8564489158372852,0.5386360521180711,0.4859758150745219,0.38978669939856186,489516.8,13.65690664524247,0.6916167126439787
2004,27,077,Minnesota,MN,Lake of the Woods,1064923.0,30096.0,9.0,1.4519907760522093,0.6641788784307724,0.5268141945773525,0.6608294805315321,829888.0,35.384203880914406,0.03626513457237603
2004,27,079,Minnesota,MN,Le Sueur,2923008.0,135335.0,6.0,0.7975740764554597,0.5173911688643235,0.5207669856282559,0.44513456753158903,287040.0,21.5983152916836,0.4714848104793757
2004,27,081,Minnesota,MN,Lincoln,3500285.0,202299.0,7.0,0.920818606742446,0.5537153671649935,0.4788951008161187,0.47320715562816634,343699.19999999995,17.30253239017494,0.5885931651863026
2004,27,083,Minnesota,MN,Lyon,2748611.0,325947.0,6.0,0.7609609214853962,0.5110307760172625,0.5186211255204067,0.42470037667122895,457068.8,8.432693045188328,0.7131245886833667
2004,27,085,Minnesota,MN,McLeod,7359063.0,192412.0,12.0,1.0378655771342642,0.5651799855937423,0.505165997962705,0.41766783360767684,314822.4,38.2463827619899,0.6111763330690573
2004,27,087,Minnesota,MN,Mahnomen,8958931.0,125344.0,11.0,1.3964689347199335,0.6761458503981063,0.48508903497574674,0.5823727793959236,355929.6,71.47474948940516,0.3521595281763585
2004,27,089,Minnesota,MN,Marshall,28027453.0,527921.0,13.0,1.5426302403809113,0.7050014006719751,0.40401688889057263,0.6014271727795873,1134233.6,53.09024077466136,0.46544292110549357
2004,27,091,Minnesota,MN,Martin,3087355.0,373711.0,5.0,0.750653964376098,0.5068272613029446,0.5375383652073393,0.466407531832536,453977.60000000003,8.261343658602502,0.8231925980488904
2004,27,093,Minnesota,MN,Meeker,3107784.0,212069.0,12.0,0.9449813531268378,0.5457765288676886,0.49255195243057687,0.3802884720870536,389465.6,14.654588836652222,0.5445127888059947
2004,27,095,Minnesota,MN,Mille Lacs,463651.0,26745.0,5.0,0.7579398999331102,0.4804359264207101,0.6308094971022621,0.47093453812505776,367660.80000000005,17.335988035146755,0.072743681132174
2004,27,097,Minnesota,MN,Morrison,3269630.0,115194.0,10.0,1.1127571331924315,0.5133384788707596,0.6702432418355123,0.48326428264395477,719680.0,28.383683177943297,0.1600628056914184
2004,27,099,Minnesota,MN,Mower,4630722.0,344892.0,9.0,0.9230770764096594,0.5444307842873718,0.5052306229196386,0.4201104820740452,455360.0,13.426585713788665,0.7574051300070274
2004,27,101,Minnesota,MN,Murray,5008357.0,329402.0,7.0,0.7364910163419337,0.5057104014249035,0.520097024304649,0.3784815124683327,450835.19999999995,15.204391594465122,0.7306483610862684
2004,27,103,Minnesota,MN,Nicollet,4015241.0,195648.0,9.0,0.8100389196474499,0.5133566246761792,0.5581912414131501,0.3686645998787668,289465.60000000003,20.522780708210664,0.6758937849609763
2004,27,105,Minnesota,MN,Nobles,3774090.0,370773.0,6.0,0.7367653265681127,0.5061735218020488,0.5181013719985005,0.41119655803216365,457849.6,10.178977433631898,0.8098139651099401
2004,27,107,Minnesota,MN,Norman,13768085.0,387676.0,11.0,1.4286187764566374,0.7012377597205129,0.40621292006727266,0.5957803047792922,560812.8,35.51441151889723,0.6912752348020587
2004,27,109,Minnesota,MN,Olmsted,1662233.0,161506.0,8.0,0.9141633007517922,0.53836180174054,0.5557440590442461,0.43961962018576556,417926.4,10.292082027912276,0.3864460345170824
2004,27,111,Minnesota,MN,East Otter Tail,2519170.0,116009.0,10.0,1.7641730754723046,0.7594157724698577,0.41211457731727713,0.7661706317999109,1267014.4,21.715297951021043,0.09156091675043315
2004,27,112,Minnesota,MN,West Otter Tail,5791112.0,226204.0,11.0,1.3340633293821482,0.6781766340732744,0.43319746777245316,0.5563476205636293,,25.601280260296015,
2004,27,113,Minnesota,MN,Pennington,9617071.0,192354.0,14.0,1.4024865360649796,0.6637112453481427,0.45418863137756427,0.5314346605230605,394585.6,49.99672998741903,0.48748357770785355
2004,27,115,Minnesota,MN,Pine,333051.0,21855.0,7.0,0.8579926836078527,0.503742592043889,0.6172500571951498,0.4409210178714495,903065.6,15.239121482498284,0.02420089969100805
2004,27,117,Minnesota,MN,Pipestone,2560901.0,193066.0,7.0,0.8009993542317215,0.5164958236339577,0.5243491862886267,0.41163224037892243,298169.6,13.264381092476148,0.6475039708944171
2004,27,119,Minnesota,MN,East Polk,7565999.0,182826.0,13.0,1.4217261979910472,0.6648952283243057,0.49547657335389933,0.5542901632171375,1261036.7999999998,41.38360517650663,0.14498070159411686
2004,27,120,Minnesota,MN,West Polk,17622043.0,575519.0,12.0,1.5001292131081692,0.7225140759852829,0.37674516393029595,0.6036964057527685,,30.619393973092112,
2004,27,121,Minnesota,MN,Pope,3005591.0,186292.0,12.0,1.1232880367478884,0.5909345252828164,0.48348291928799947,0.4520443602353117,428889.6,16.133763124557145,0.4343588653117259
2004,27,125,Minnesota,MN,Red Lake,4703834.0,135802.0,13.0,1.2392345173031598,0.6109213039135364,0.48662759016803875,0.4831419044193519,276755.2,34.63744274752949,0.4906935804638901
2004,27,127,Minnesota,MN,Redwood,4177881.0,446157.0,10.0,0.8936230672217684,0.5382116477690128,0.504898499855432,0.38809556699587267,563027.2,9.364149839630445,0.7924253037863891
2004,27,129,Minnesota,MN,Renville,11147284.0,503613.0,12.0,1.310506642586217,0.6588984059271983,0.43654353640593074,0.5273866697157509,629068.7999999999,22.134623212665282,0.8005690315590283
2004,27,131,Minnesota,MN,Rice,1913792.0,124836.0,8.0,0.7889678232759969,0.51080409146645,0.5460203787369028,0.3794133220204136,318444.8,15.33044954980935,0.39201770605140984
2004,27,133,Minnesota,MN,Rock,2510404.0,233161.0,5.0,0.7200881679456623,0.5030915446800073,0.5214594207436063,0.4474159347076689,308870.4,10.766826356037244,0.7548829541451689
2004,27,135,Minnesota,MN,Roseau,13569161.0,289405.0,11.0,1.679272367912532,0.738549256641694,0.4503412173252017,0.7003109714432201,1064006.4,46.886408320519685,0.27199554438770296
2004,27,139,Minnesota,MN,Scott,1088331.0,51562.0,8.0,0.838449635396916,0.5242926284828522,0.5254063069702494,0.40320904367409677,228275.2,21.10723013071642,0.22587648592575976
2004,27,141,Minnesota,MN,Sherburne,701806.0,32468.0,7.0,1.2015891588573249,0.635487351433784,0.4806886780830356,0.6174946769462423,279232.0,21.615313539485033,0.11627607151042861
2004,27,143,Minnesota,MN,Sibley,7905138.0,265868.0,11.0,1.0117271345438692,0.566430040642448,0.5087825537484767,0.42192298638763,376736.0,29.733318789775378,0.705714346385798
2004,27,145,Minnesota,MN,Stearns,3673738.0,288790.0,11.0,1.243033906782645,0.6061995675831504,0.554894560060944,0.5183854027669901,860492.8,12.72113992866789,0.3356100132389254
2004,27,147,Minnesota,MN,Steele,3108958.0,172484.0,7.0,0.8508980854873153,0.5256150470069993,0.5396906379722177,0.43727511565752575,274912.0,18.02461677604879,0.6274153183564195
2004,27,149,Minnesota,MN,Stevens,4417821.0,259945.0,11.0,1.0129101936150244,0.5765467291183273,0.4806439823808883,0.42241636034127,359718.39999999997,16.995214372271057,0.7226347053695336
2004,27,151,Minnesota,MN,Swift,9479983.0,305577.0,10.0,0.9663130518345523,0.5563038336789141,0.5017786024471738,0.419664426202837,475859.19999999995,31.023221642990148,0.6421584367813
2004,27,153,Minnesota,MN,Todd,2181900.0,102201.0,9.0,1.3291214849185626,0.6332901234356371,0.5221181788827898,0.604909256262693,602892.8,21.34910617312942,0.16951769866881805
2004,27,155,Minnesota,MN,Traverse,5605134.0,303765.0,10.0,1.1616313241804073,0.630807054683752,0.47006402975984724,0.5044900740975183,367417.60000000003,18.452204829391142,0.8267568020693619
2004,27,157,Minnesota,MN,Wabasha,1389293.0,105070.0,9.0,0.9146148492512428,0.5001940845357198,0.6390406395736176,0.41625915652193635,336006.4,13.222546873512897,0.3127023770975791
2004,27,159,Minnesota,MN,Wadena,742355.0,26162.0,9.0,1.4668355641827446,0.6907447928384405,0.48643070101674185,0.667585634765221,342412.8,28.375315342863697,0.07640485402414864
2004,27,161,Minnesota,MN,Waseca,2652195.0,185376.0,6.0,0.8482935541266341,0.5322780757561887,0.5138475315035388,0.4734416469930001,270880.0,14.307110952874158,0.6843473124630833
2004,27,163,Minnesota,MN,Washington,701455.0,29685.0,7.0,0.807208463342855,0.5042064534271464,0.5887485261916793,0.41482309125872685,250688.0,23.629947785076638,0.11841412432984427
2004,27,165,Minnesota,MN,Watonwan,1370755.0,218095.0,6.0,0.7493825046019512,0.5080714526783352,0.5224970769618744,0.4182383391699379,278086.4,6.285128040532795,0.7842706439437527
2004,27,167,Minnesota,MN,Wilkin,4739180.0,377987.0,11.0,1.4030984379870848,0.7164637299239616,0.37477479384211626,0.5851374969973785,480915.19999999995,12.537944426660177,0.7859743256191529
2004,27,169,Minnesota,MN,Winona,794307.0,82819.0,8.0,0.8121548605626409,0.4552531358939008,0.6864004636617201,0.39056392992252986,400832.0,9.590878904599187,0.20661773511096918
2004,27,171,Minnesota,MN,Wright,1845222.0,114834.0,8.0,0.9319727295315396,0.5487054495225258,0.48857481233780936,0.44818414504630116,422880.0,16.068603375306964,0.2715522133938706
2004,27,173,Minnesota,MN,Yellow Medicine,5710987.0,359284.0,10.0,0.8944907558850189,0.5415602779813199,0.48997728816201114,0.38847239939433237,485094.4,15.895467095668051,0.7406475935405562
2004,27,999,Minnesota,MN,All Other Counties,275209.0,13591.0,1.0,-0.0,0.0,1.0,0.0,,20.249356191597382,
2004,28,001,Mississippi,MS,Adams,90700.0,11288.0,3.0,0.9293973390677392,0.561149635646015,0.5702515946137491,0.8459739151420594,294566.4,8.03508150248051,0.03832073176030939
2004,28,003,Mississippi,MS,Alcorn,478827.0,17846.0,4.0,0.9646650470846304,0.5689794008733668,0.5026336433934775,0.6958587397739574,255929.59999999998,26.83105457805671,0.06973011328115232
2004,28,007,Mississippi,MS,Attala,3058.0,7538.0,3.0,0.5456986800289176,0.3052495814784292,0.8181215176439374,0.4967163444808079,470483.2,0.40567789864685594,0.016021826071579176
2004,28,009,Mississippi,MS,Benton,271657.0,17279.0,4.0,1.0962283871814684,0.6133844654014884,0.5423924995659472,0.7907616289342055,260345.6,15.721801030152207,0.06636947196342093
2004,28,011,Mississippi,MS,Bolivar,1675982.0,385215.0,6.0,1.2352247481060596,0.6431279065372594,0.5230144205184118,0.6893920580970795,560819.2,4.3507703490258685,0.6868791225407405
2004,28,013,Mississippi,MS,Calhoun,65964.0,35728.0,4.0,0.8388473190472238,0.4735385201424346,0.6873040752351097,0.6051004336262159,375385.6,1.8462830273175102,0.09517679953626351
2004,28,015,Mississippi,MS,Carroll,13580.0,24106.0,5.0,1.0506616438646312,0.5798570315105354,0.5852899693022484,0.6528127837349249,401747.2,0.5633452252551232,0.060002907300909625
2004,28,017,Mississippi,MS,Chickasaw,1210145.0,28491.0,4.0,0.9945479079494076,0.5750408856830331,0.5654417184374013,0.7174146673625519,320998.4,42.474641114737985,0.08875745175053831
2004,28,025,Mississippi,MS,Clay,116217.0,10916.0,4.0,0.8839966642693609,0.5061448791605063,0.6602235251007695,0.6376688018518964,261478.4,10.646482227922316,0.041747234188368905
2004,28,027,Mississippi,MS,Coahoma,2212883.0,228715.0,6.0,1.1505272657824448,0.6200603827416464,0.45088428830640753,0.6421214931701337,354656.0,9.67528583608421,0.6448925155643779
2004,28,033,Mississippi,MS,De Soto,750569.0,58778.0,6.0,1.1887132339797604,0.6011857052277652,0.5795025349620606,0.6634334878062035,305830.4,12.769556636836912,0.19219148913907838
2004,28,039,Mississippi,MS,George,267886.0,8790.0,4.0,0.8969001562308544,0.5431231322179382,0.5646188850967008,0.6469767037833951,306105.60000000003,30.47622298065984,0.028715580505551022
2004,28,043,Mississippi,MS,Grenada,31790.0,12461.0,5.0,1.2236690328060407,0.64085198044848,0.5033303908193564,0.7603083184211648,269945.60000000003,2.5511596180081857,0.04616115246923824
2004,28,049,Mississippi,MS,Hinds,11822.0,19694.0,4.0,1.0432003494333653,0.6182025479322824,0.43134964963948413,0.7525099853905749,556275.2,0.6002843505636234,0.03540333992958881
2004,28,051,Mississippi,MS,Holmes,117783.0,83237.0,5.0,0.9735673666448618,0.5269177666974237,0.6455903023895624,0.6049114160436588,483840.0,1.4150317767339045,0.1720341435185185
2004,28,053,Mississippi,MS,Humphreys,385081.0,133278.0,6.0,1.1597951392675236,0.622553113402414,0.4337550083284563,0.6472939918476887,267577.6,2.8893065622233225,0.498091021072018
2004,28,055,Mississippi,MS,Issaquena,208529.0,80861.0,6.0,1.189204917053425,0.6242983389618252,0.5428327623947268,0.663707901354511,264358.4,2.578857545664783,0.3058764162591391
2004,28,057,Mississippi,MS,Itawamba,221884.0,15093.0,3.0,0.8975339680328793,0.5329871820267029,0.618366129994037,0.8169706249335646,340678.39999999997,14.701119724375538,0.04430277939546505
2004,28,063,Mississippi,MS,Jefferson,24041.0,6079.0,3.0,0.41697221067527923,0.20219438413036273,0.8892910018095082,0.37954446256994884,332409.6,3.9547622964303337,0.018287678815533608
2004,28,071,Mississippi,MS,Lafayette,48713.0,11361.0,3.0,0.9493678914728753,0.5847279371384357,0.47187747557433324,0.8641518953186212,403910.4,4.287738755391251,0.028127525312544564
2004,28,077,Mississippi,MS,Lawrence,17387.0,3283.0,3.0,1.04173170977485,0.6296578178190958,0.4709107523606457,0.9482250658581124,275603.2,5.296070667072799,0.011912053270789308
2004,28,081,Mississippi,MS,Lee,1642598.0,46048.0,5.0,0.8330380038805344,0.4453230290545539,0.7157748436414176,0.5175956136267815,287737.6,35.6714298123697,0.16003469828065572
2004,28,083,Mississippi,MS,Leflore,273560.0,212575.0,6.0,1.243529665723525,0.6514371580070204,0.4557215100552746,0.6940271208720197,378835.19999999995,1.2868869810655064,0.561127899413782
2004,28,087,Mississippi,MS,Lowndes,135496.0,29379.0,4.0,1.2057676410275537,0.6681679683757651,0.4525000850947956,0.8697774980874178,321472.0,4.612001769971749,0.09138898566593669
2004,28,089,Mississippi,MS,Madison,12241.0,29858.0,3.0,1.0689965651648108,0.6476178259009271,0.4231026860472905,0.9730426067423629,458950.4,0.40997387634804744,0.06505713907210887
2004,28,093,Mississippi,MS,Marshall,242049.0,27424.0,4.0,0.7802472649064776,0.39449638383247176,0.7633095099183197,0.5628294298738763,452051.2,8.82617415402567,0.06066569450540116
2004,28,095,Mississippi,MS,Monroe,960082.0,58701.0,4.0,1.152399166321044,0.6422012389194471,0.5016609597792201,0.831280281187973,489068.8,16.35546242823802,0.12002605768349975
2004,28,097,Mississippi,MS,Montgomery,21986.0,11463.0,3.0,0.5780871405773946,0.3050346989512639,0.8229957253773009,0.5261975917620875,260384.0,1.91799703393527,0.044023442300602185
2004,28,103,Mississippi,MS,Noxubee,199921.0,36833.0,4.0,1.1206185065477934,0.6548078800914554,0.4077050471044987,0.808355381062449,444665.6,5.427768577091196,0.08283303228313592
2004,28,105,Mississippi,MS,Oktibbeha,131833.0,2087.0,3.0,1.01099770571853,0.6046815008555713,0.5352180162913273,0.9202497697747416,292934.39999999997,63.16866315285098,0.007124461995586726
2004,28,107,Mississippi,MS,Panola,1292673.0,70006.0,6.0,1.1889819503976407,0.629172152804377,0.4626603433991372,0.6635834612945513,437888.0,18.46517441362169,0.1598719307220111
2004,28,115,Mississippi,MS,Pontotoc,561359.0,21560.0,4.0,0.9349673509105603,0.5202141970804175,0.6385899814471243,0.6744363802758783,318304.0,26.037059369202225,0.06773399014778325
2004,28,117,Mississippi,MS,Prentiss,275271.0,22659.0,5.0,0.8162923324994152,0.44280428796913895,0.7174632596319344,0.5071909429950371,265555.2,12.148417847213027,0.08532689248788952
2004,28,119,Mississippi,MS,Quitman,3917110.0,153008.0,6.0,1.2224734965439137,0.633274683371589,0.5198290285475269,0.6822754490984176,259097.59999999998,25.600687545749242,0.5905419424958008
2004,28,121,Mississippi,MS,Rankin,154908.0,9296.0,3.0,0.9669375921202753,0.5768423845986356,0.5688468158347676,0.8801445260479757,495692.8,16.66394148020654,0.0187535505861695
2004,28,123,Mississippi,MS,Scott,17877.0,4509.0,3.0,0.757453040943461,0.4343319472289743,0.720115324905744,0.689463470194522,389811.2,3.9647371922821026,0.011567138142772706
2004,28,125,Mississippi,MS,Sharkey,67162.0,117152.0,6.0,1.1985800907024962,0.6649299971742166,0.4285287489756897,0.6689402853938209,273734.39999999997,0.5732894018027861,0.4279769002361414
2004,28,133,Mississippi,MS,Sunflower,1008221.0,285083.0,6.0,1.3157344453232283,0.6492474297498676,0.5333464289347313,0.7343253756544047,444025.6,3.536587590280725,0.6420418102019343
2004,28,135,Mississippi,MS,Tallahatchie,1838404.0,187428.0,6.0,1.2852826546047436,0.6510391617530401,0.5152111744243123,0.7173299076569037,412108.8,9.80858783106046,0.4548022269847186
2004,28,137,Mississippi,MS,Tate,151300.0,24504.0,6.0,1.1378612681757367,0.6302934850349644,0.48861410381978454,0.6350524653099572,258867.2,6.174502122102514,0.09465857397151899
